ID_EVENEMENT,NOM_EVENEMENT,TYPE_EVENEMENT,EVENEMENT_ENVERGURE,NOM_ZONE,NOM_SPOT_A1S,DATE,TYPES_MILIEUX,REGION,DEPARTEMENT,NIVEAU_CARAC,NOM_VILLE,CODE_POSTAL,NOM_STRUCTURE,ID_STRUCTURE,COORD_GPS_X,COORD_GPS_Y
2460,Ramassage estival des déchets - Calanques de Port-Pin et En-Vau 2023,Ramassage,,,Calanque d'En Vau,2023-07-24,"Littoral (terrestre)/Espace naturel en arrière plage/côte (calanques, colline …)/Présent au sol (abandonné)",Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,2,Marseille,13009,ONF,2,5.4983085393906,43.202523998586
2459,Ramassage estival des déchets - Calanques d'En-Vau 2023,Ramassage,,,Calanque d'En Vau,2023-07-21,"Littoral (terrestre)/Espace naturel en arrière plage/côte (calanques, colline …)/Présent au sol (abandonné)",Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,2,Marseille,13009,ONF,2,5.4982173442841,43.202494854396
2458,Ramassage estival des déchets - Calanques de Port-Pin et En-Vau 2023,Ramassage,,,Calanque de Port Pin,2023-07-17,"Littoral (terrestre)/Espace naturel en arrière plage/côte (calanques, colline …)/Présent au sol (abandonné)",Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,2,Cassis,13260,ONF,2,5.5106520652771,43.204088110806
2457,Ramassage estival des déchets - Calanques de Port-Pin et En-Vau 2023,Ramassage,,,Calanque d'En Vau,2023-07-17,"Littoral (terrestre)/Espace naturel en arrière plage/côte (calanques, colline …)/Présent au sol (abandonné)",Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,2,Marseille,13009,ONF,2,5.4982334375381,43.202453062702
2456,Ramassage estival des déchets - Calanques d'En-Vau 2023,Ramassage,,,Calanque d'En Vau,2023-07-13,"Littoral (terrestre)/Espace naturel en arrière plage/côte (calanques, colline …)/Présent au sol (abandonné)",Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,2,Marseille,13009,ONF,2,5.4982495307922,43.202467482062
2455,Ramassage estival des déchets - Calanques d'En-Vau 2023,Salons,,,Calanque d'En Vau,2023-07-13,,Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,0,Marseille,13009,ONF,2,5.4981851577759,43.202418297368
2454,Journée citoyenne,Ramassage,,,,2023-06-10,"Zone urbaine/Route, rue, place/Présent au sol (abandonné)",Occitanie,Lot,2,Cahors,46000,QNSCNT - annexe Cahors,520,1.4412367343903,44.445441647782
2453,Ramassage Atelier Bleu x Wings of the Ocean,Ramassage,,,Plage Cyrnos,2023-08-18,"Littoral (terrestre)/Plage (sable, galets, gravillons)/Présent au sol (abandonné) et échoué",Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,2,La Ciotat,13600,Atelier Bleu - CPIE Côte Provençale,218,5.6168174736558,43.183298783063
2452,Marins d'eau propre 1 - St-Maries-de-la-mer,Ramassage,,"Début 43°27.526' N 4°27.650' E
Fin 43°27.525' N 4°27.575 E
Bande longue de 100m de l'eau jusqu'aux premières dunes",,2023-04-22,"Littoral (terrestre)/Plage (sable, galets, gravillons)/Présent au sol (abandonné) et échoué",Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,1,Saintes-Maries-de-la-Mer,13460,Plaisanciers labellisés Wings of the Ocean,628,4.4674229621887,43.458561130829
2451,Opération journalière: Responsabiliser nos clients à la protection de l’environnement marin dans la réserve de Scandola.,Ramassage,,Opération journalière au retour des bateaux,,2023-06-01,Mer - Océan/Mer - Océan/Flottant,Corse,Haute-Corse,1,Galéria,20245,SLB GALERIA,571,8.6440300941467,42.414884229251
2450,Ramassage Canal de la Bordelaise,Ramassage,Opération Wings of the Ocean - Etang de Thau,,,2023-07-27,Lagune et étang côtier/Sentier et chemin/Présent au sol (abandonné),Occitanie,Hérault,3,Sète,34200,Wings of the Ocean,146,3.7007224560875,43.424176275589
2449,Ramassage de déchets Comité de ski Mont Blanc,Ramassage,Montagne Zéro Déchet,,,2023-06-27,Montagne/Station de ski/Présent au sol (abandonné),Auvergne Rhône Alpes,Haute-Savoie,2,Les Gets,74260,Mountain Riders,102,6.674991847176,46.154355185288
2448,Ramassage Pirates du Plastique au Mugel,Ramassage,,,,2023-07-27,"Littoral (terrestre)/Espace naturel en arrière plage/côte (calanques, colline …)/Présent au sol (abandonné)",Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,2,La Ciotat,13600,Atelier Bleu - CPIE Côte Provençale,218,5.6056680656184,43.16632800138
2447,Collecte 1 SUARGA,Ramassage,,100 mètres de côte,,2023-07-26,Littoral (terrestre)/Port/Présent au sol (abandonné) et échoué,,,2,Formentera,07870,Plaisanciers labellisés Wings of the Ocean,628,1.3888621329716,38.693512835622
2446,Collecte de déchets dans le quartier du Val Druel,Ramassage,,,,2023-07-27,"Zone urbaine/Route, rue, place/Présent au sol (abandonné)",Normandie,Seine-Maritime,2,Dieppe,76200,ESTRAN Cité de la Mer,657,1.0862410068512,49.906733558509
2444,Collecte AKELA SAILING 1,Ramassage,,,,2023-07-24,Littoral (terrestre)/Port/Présent au sol (abandonné) et échoué,Pays de la Loire,Vendée,2,Bouin,44760,Plaisanciers labellisés Wings of the Ocean,628,-1.9763946544117,47.028122828048
2443,Dépollution port de Granville,Ramassage,,,,2023-07-26,Littoral (terrestre)/Port/Présent au sol (abandonné) et échoué,Normandie,Manche,2,Granville,50400,Wings of the Ocean,146,-1.6010963916779,48.833596093892
2441,Dépollution Plat Gousset,Ramassage,Opération Wings of the Ocean - Scylla,,,2023-07-25,Littoral (terrestre)/Digue et ouvrage/Présent au sol (abandonné) et échoué,Normandie,Manche,2,Granville,50400,Wings of the Ocean,146,-1.5975451469421,48.839764754465
2440,"Martigues, Jardin Public Ferrières",Ramassage,Opération Wings of the Ocean - Mission Sud,,,2023-07-25,Lagune et étang côtier/Parc urbain - Jardin public/Présent au sol (abandonné),Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,2,Martigues,13500,Wings of the Ocean,146,5.0584487913238,43.407090723827
2439,"Martigues, Parking Jonquière",Ramassage,Opération Wings of the Ocean - Mission Sud,,,2023-07-24,Lagune et étang côtier/Parking/Présent au sol (abandonné),Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,2,Martigues,13500,Wings of the Ocean,146,5.0585260390335,43.403128950286
2438,Amis de la Navigation - Dunkerke avec les Cadets le 17-07-2023,Ramassage,,,,2023-07-17,"Littoral (terrestre)/Plage (sable, galets, gravillons)/Présent au sol (abandonné) et échoué",Hauts de France,Nord,2,Dunkerque,59240,Plaisanciers labellisés Wings of the Ocean,628,2.3811492914683,51.050671885599
2437,Amis de la Navigation - Banyuls avec les Cadets le 13-07-2023,Ramassage,,,,2023-07-13,"Littoral (terrestre)/Plage (sable, galets, gravillons)/Présent au sol (abandonné)",Occitanie,Pyrénées-Orientales,2,Cerbère,,Plaisanciers labellisés Wings of the Ocean,628,3.1567218309584,42.460259235296
2436,Camping Paradis - Saintes-Maries-de-la-Mer,Ramassage,Opération Wings of the Ocean - Mission Sud,Dépollution de notre campement,,2023-06-13,Littoral (terrestre)/Sentier et chemin/Présent au sol (abandonné),Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,2,Saintes-Maries-de-la-Mer,13460,Wings of the Ocean,146,4.4395365715354,43.456048032354
2435,Ramassage Digue des pêcheurs,Ramassage,Opération Wings of the Ocean - Etang de Thau,,,2023-07-23,Littoral (terrestre)/Digue et ouvrage/Présent au sol (abandonné) et échoué,Occitanie,Hérault,3,Frontignan,34110,Wings of the Ocean,146,3.7528610334266,43.425764722316
2434,Journée mondiale de l'océan le 8 juin,Animation,Journée Mondiale des Océans,,,2023-06-08,,Bretagne,Morbihan,4,Arradon,56610,Les Petits Débrouillards Grand Ouest,651,-2.8040644526482,47.620415416773
2433,Dépollution Granville: promenade du Roc et Grande jetée,Ramassage,Opération Wings of the Ocean - Scylla,,,2023-07-22,Littoral (terrestre)/Sentier et chemin/Présent au sol (abandonné),Normandie,Manche,2,Granville,50400,Wings of the Ocean,146,-1.6088962554932,48.834092448904
2432,Collecte de déchets pédagogique,Ramassage,,,,2023-07-26,"Littoral (terrestre)/Plage (sable, galets, gravillons)/Présent au sol (abandonné) et échoué",Martinique,,2,Sainte-Luce,97228,L'ASSO-MER,314,-60.957350976024,14.467957595108
2430,Gwenael à Agadir,Ramassage,,,,2023-01-04,"Littoral (terrestre)/Plage (sable, galets, gravillons)/Présent au sol (abandonné) et échoué",,Pachalik d'Agadir ⵍⴱⴰⵛⴰⵡⵉⵢⴰ ⵏ ⴰⴳⴰⴷⵉⵔ باشوية أكادير,2,Agadir ⴰⴳⴰⴷⵉⵔ أگادیر,80024,Plaisanciers labellisés Wings of the Ocean,628,-9.6152544027063,30.423346983541
2429,Dépollution Gwenael Pico de Facho,Ramassage,,,,2022-11-23,"Littoral (terrestre)/Plage (sable, galets, gravillons)/Présent au sol (abandonné)",,,2,Machico,9200-107,Plaisanciers labellisés Wings of the Ocean,628,-16.758670808304,32.724145826247
2428,Les Escapades Indigo Collecte 1 - Plages de l'île Piana,Ramassage,,,,2023-07-05,Littoral (terrestre)/Port/Présent au sol (abandonné) et échoué,,,2,U Pàize/Carloforte,09014,Plaisanciers labellisés Wings of the Ocean,628,8.3050346355958,39.192287973649
2427,Dépollution de La Ciotat - Clean My Calanques & L'Atelier Bleu,Ramassage,,,,2023-07-09,"Zone urbaine/Route, rue, place/Présent au sol (abandonné)",Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,2,La Ciotat,13600,Atelier Bleu - CPIE Côte Provençale,218,5.6203501223536,43.185227935133
2426,MZD 2023 Val d'Isère : Journée de l'environnement,Ramassage,Montagne Zéro Déchet,,,2023-07-18,Montagne/Station de ski/Présent au sol (abandonné),Auvergne Rhône Alpes,Savoie,2,La Daille,73150,Mountain Riders,102,6.9770479202271,45.446553427933
2425,Adopt Risoul 1850 #1,Ramassage,Montagne Zéro Déchet,,Front de neige Risoul 1850,2023-06-28,Montagne/Station de ski/Présent au sol (abandonné),Région Sud Provence Alpes Côtes D'Azur,Hautes-Alpes,2,Risoul,05600,Mountain Riders,102,6.6332960128784,44.622303910824
2424,Collecte de déchets Janval Stade de Football des Bruyères,Ramassage,,,,2023-07-20,Zone urbaine/Parc urbain - Jardin public/Présent au sol (abandonné),Normandie,Seine-Maritime,2,Dieppe,76371,ESTRAN Cité de la Mer,657,1.0651721761315,49.906640650692
2423,Ramassage avec le Service Educatif Marseille Est Protection Judiciaire de la Jeunesse.,Ramassage,,,Parking Napoléon,2023-07-12,Littoral (terrestre)/Parking/Présent au sol (abandonné),Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,2,Marseille,13008,MerTerre,145,5.3490650653839,43.213779702316
2422,Marché de Martigues,Ramassage,Opération Wings of the Ocean - Etang de Berre,,,2023-07-16,Littoral (terrestre)/Digue et ouvrage/Présent au sol (abandonné) et échoué,Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,3,Martigues,13500,Wings of the Ocean,146,5.0586855411257,43.402868064174
2421,"Arles, bords du Rhône",Ramassage,Opération Wings of the Ocean - Mission Sud,,,2023-07-12,Littoral (terrestre)/Route/Présent au sol (abandonné),Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,2,Arles,13200,Wings of the Ocean,146,4.6253299719683,43.679054585622
2420,"Arles, Centre-Ville",Ramassage,Opération Wings of the Ocean - Kraken,Dépollution en civil dans le centre-ville d'Arles (uniquement les bénévoles de la Mission Sud),,2023-07-11,"Zone urbaine/Route, rue, place/Présent au sol (abandonné)",Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,2,Arles,13200,Wings of the Ocean,146,4.6317511796951,43.677776785324
2418,Ramassage Expédition Bleue 3,Ramassage,,,,2023-06-27,Littoral (terrestre)/Port/Echoué,,,2,,,Plaisanciers labellisés Wings of the Ocean,628,-78.700561528676,9.5920753760835
2419,Ramassage Expédition Bleue 2,Ramassage,,,,2023-06-27,Littoral (terrestre)/Port/Echoué,,,2,,,Plaisanciers labellisés Wings of the Ocean,628,-78.710675239454,9.5901932417903
2416,Collecte Expédition Bleu 1,Ramassage,,,,2023-06-27,Littoral (terrestre)/Port/Echoué,,,2,,,Plaisanciers labellisés Wings of the Ocean,628,-78.7876510559,9.5905450157248
2415,Granville : plage de Hérel & parking de la fontaine Bedeau,Ramassage,Opération Wings of the Ocean - Scylla,,,2023-07-19,Littoral (terrestre)/Digue et ouvrage/Présent au sol (abandonné) et échoué,Normandie,Manche,2,Granville,50400,Wings of the Ocean,146,-1.5941548347473,48.834869281209
2414,Ramassage Ile de Thau Passage du Salabre,Ramassage,Opération Wings of the Ocean - Etang de Thau,Parking résidence le véradier,,2023-07-19,Lagune et étang côtier/Sentier et chemin/Présent au sol (abandonné),Occitanie,Hérault,3,Sète,34200,Wings of the Ocean,146,3.6615014071867,43.411177508774
2412,2023-039 RAMASSAGE DECHETS | PLAGE REPUBLIQUE,Ramassage,,,,2023-07-18,"Littoral (terrestre)/Plage (sable, galets, gravillons)/Présent au sol (abandonné) et échoué",Région Sud Provence Alpes Côtes D'Azur,Var,2,Fréjus,83700,Planète Actions,348,6.7567205429077,43.424423108758
2411,2023-038 RAMASSAGE DECHETS | PLAGE CAPITOLE,Ramassage,,,,2023-07-11,"Littoral (terrestre)/Plage (sable, galets, gravillons)/Présent au sol (abandonné) et échoué",Région Sud Provence Alpes Côtes D'Azur,Var,2,Fréjus,83700,Planète Actions,348,6.7503261566162,43.421159811326
2410,2023-037 RAMASSAGE DECHETS | PORT SANTA LUCIA,Ramassage,,,,2023-07-04,Littoral (terrestre)/Port/Présent au sol (abandonné),Région Sud Provence Alpes Côtes D'Azur,Var,2,Saint-Raphaël,83701,Planète Actions,348,6.7790794372559,43.414827767433
2409,Faites Grimper l'addition,Ramassage,,,,2023-06-06,Zone naturelle ou rurale (hors littoral et montagne)/Champ - prairie - lande - garrigue - maquis/Présent au sol (abandonné),Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,2,Aix-en-Provence,13545,1 déchet par jour,88,5.3179946429736,43.487284659036
2408,Ramassage Ile de Thau Centre Social 18/07/23,Ramassage,Opération Wings of the Ocean - Etang de Thau,"Quartier défavorisé, action de sensibilisation pour les jeunes présent au centre social du quartier.",,2023-07-18,"Cours d'eau/Quai, Digue et ouvrage/Présent au sol (abandonné) et échoué",Occitanie,Hérault,3,Sète,34200,Wings of the Ocean,146,3.6630731822629,43.413170228363
2407,Collecte Greenwave 3,Ramassage,,,,2023-06-21,Littoral (terrestre)/Port/Présent au sol (abandonné) et échoué,Bretagne,Morbihan,2,Groix,56590,Plaisanciers labellisés Wings of the Ocean,628,-3.4477043156221,47.644672749372
2406,Collecte Greenwave 4,Ramassage,,,,2023-06-23,Littoral (terrestre)/Port/Présent au sol (abandonné) et échoué,Bretagne,Finistère,2,Île-Tudy,29980,Plaisanciers labellisés Wings of the Ocean,628,-4.1698658467703,47.841067563965
2405,Collecte Greenwave 2,Ramassage,,,,2023-06-19,Littoral (terrestre)/Port/Présent au sol (abandonné),Bretagne,Morbihan,2,Lorient,56100,Plaisanciers labellisés Wings of the Ocean,628,-3.3673739434926,47.730027259745
2404,Collectes Greenwave 1,Ramassage,,,,2023-06-18,Littoral (terrestre)/Port/Présent au sol (abandonné) et échoué,Bretagne,Finistère,2,Concarneau,29900,Plaisanciers labellisés Wings of the Ocean,628,-3.9044952419863,47.8786350441
2403,Paddles sortie 1,Ramassage,,,Cerbère Paddles plages,2023-07-26,Mer - Océan/Mer - Océan/Flottant et Fond,Occitanie,Pyrénées-Orientales,2,Cerbère,66290,CERBERE A JAMAIS / CERBERE GARDIENS MER ET NATURE,58,3.1658542156219,42.441708554594
2402,Calanques Propres 2023 - Plage de la Maronaise,Ramassage,Calanques Propres,,Plage de la Maronaise,2023-06-03,"Littoral (terrestre)/Plage (sable, galets, gravillons)/Présent au sol (abandonné) et échoué",Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,4,Marseille,13008,MerTerre,145,5.3430197239686,43.214819987373
2401,Ramassage Vaiare 07/07/23 - Services techniques,Ramassage,,,Bord Lagon Vaiare - Services techniques,2023-07-07,"Littoral (terrestre)/Plage (sable, galets, gravillons)/Echoué",Polynésie française,,3,Moorea-Maiao,,Les Bourdons de Moorea,589,-149.77600246668,-17.525564182363
2400,Ramassage Vaiare 11/07/23 - Pizza Vaiare,Ramassage,,,Bord Lagon Vaiare - Pizza Vaiare,2023-07-11,"Littoral (terrestre)/Plage (sable, galets, gravillons)/Echoué",Polynésie française,,3,Moorea-Maiao,,Les Bourdons de Moorea,589,-149.78061854807,-17.523105646714
2399,Ramassage Haumi 11/07/23,Ramassage,,,Bord Lagon Haumi,2023-07-11,"Littoral (terrestre)/Plage (sable, galets, gravillons)/Echoué",Polynésie française,,3,Moorea-Maiao,,Les Bourdons de Moorea,589,-149.79410201311,-17.567133361497
2398,MZD 2023 Vaujany: Journée ramassage des déchets,Ramassage,Montagne Zéro Déchet,,,2023-06-24,Montagne/Station de ski/Présent au sol (abandonné),Auvergne Rhône Alpes,Isère,2,Vaujany,38114,Mountain Riders,102,6.0795593261719,45.157517444945
2397,SORTIE PADDLE DU 26 JUILLET  NO1,Ramassage,,,Cerbère Paddles plages,2023-07-26,Mer - Océan/Mer - Océan/Flottant et Fond,Occitanie,Pyrénées-Orientales,2,Cerbère,66290,CERBERE A JAMAIS / CERBERE GARDIENS MER ET NATURE,58,3.1659811735426,42.44196323363
2396,STOP Villeneuve Loubet,Ramassage,,,,2022-05-07,Cours d'eau/Berge naturelle (hors plage)/Présent au sol (abandonné),Région Sud Provence Alpes Côtes D'Azur,Alpes-Maritimes,1,Villeneuve-Loubet,06270,CDMM [Centre de Découverte Mer et Montagne),171,7.1398955583572,43.636250714366
2395,STOP La Trinité,Ramassage,,,,2022-04-30,Cours d'eau/Berge naturelle (hors plage)/Présent au sol (abandonné),Région Sud Provence Alpes Côtes D'Azur,Alpes-Maritimes,1,La Trinité,06340,CDMM [Centre de Découverte Mer et Montagne),171,7.3101868601952,43.743771627719
2394,Seatrekking Côte d'Esterel,Ramassage,,,,2023-06-16,Littoral (terrestre)/Rocher et crique/Présent au sol (abandonné) et échoué;Littoral (terrestre)/Rocher et crique/Présent au sol (abandonné);Littoral (terrestre)/Rocher et crique/Echoué,Région Sud Provence Alpes Côtes D'Azur,Var,1,Saint-Raphaël,83530,Watch The Sea,99,6.9237899780273,43.468974029973
2393,Capventure 3,Ramassage,,,,2023-07-03,"Littoral (terrestre)/Plage (sable, galets, gravillons)/Présent au sol (abandonné) et échoué",,Cagliari,2,Casteddu/Cagliari,09126,Plaisanciers labellisés Wings of the Ocean,628,9.1287803649902,39.199869330467
2392,Ballade des familles,Ramassage,Opération Wings of the Ocean - Etang de Berre,,,2023-07-12,Lagune et étang côtier/Sentier et chemin/Présent au sol (abandonné),Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,3,Marignane,13700,Wings of the Ocean,146,5.1989310979843,43.413686463062
2391,Plage de Corbières/ Euphytose,Ramassage,,,,2023-07-06,"Lagune et étang côtier/Espace naturel en arrière plage/côte (calanques, colline …)/Présent au sol (abandonné)",Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,3,Marseille,13000,Wings of the Ocean,146,5.2883344888687,43.357655543808
2390,Marché de Martigues,Ramassage,Opération Wings of the Ocean - Etang de Berre,,,2023-07-02,Lagune et étang côtier/Digue et ouvrage/Présent au sol (abandonné) et échoué,Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,3,Martigues,13500,Wings of the Ocean,146,5.0586944818497,43.40285507264
