ID,NOM,TYPES,DATE_CREATION,STATUT_PUBLICATION,URL,REGION,VILLE,CODE_POSTAL,STRUCTURES_ADOPTANTES_NOM,STRUCTURES_ADOPTANTES_ID,LATITUDE,LONGITUDE,GEOMETRIE,LINEAIRE,SURFACE,NB_RELEVE,NB_EVENEMENT,DATE_DERNIER_EVENEMENT
169,Station Total A50,Collectivité et Gestionnaire,2023/01/03,publié,http://www.zero-dechet-sauvage.org/spots/station-total-a50--,Provence-Alpes-Côte d'Azur,Marseille,13011,EPAGE HuCA,251,43.291120988966,5.4531919986114,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[5.44902,43.290514],[5.449272,43.290354],[5.449535,43.290194],[5.449723,43.290135],[5.449911,43.290112],[5.450147,43.290131],[5.450249,43.29017],[5.450383,43.290272],[5.45048,43.290416],[5.450582,43.290631],[5.450651,43.290819],[5.450791,43.290951],[5.450893,43.290994],[5.451086,43.291065],[5.451499,43.291158],[5.451735,43.29124],[5.451939,43.291314],[5.452175,43.291353],[5.452384,43.291357],[5.452615,43.291334],[5.452765,43.291303],[5.452948,43.291283],[5.453082,43.291299],[5.453291,43.291365],[5.453608,43.291471],[5.453935,43.291568],[5.454289,43.291603],[5.454665,43.291638],[5.45488,43.291697],[5.45532,43.291912],[5.455588,43.292041],[5.455835,43.292158],[5.456028,43.292181],[5.456162,43.292181],[5.456285,43.292166],[5.456495,43.292099],[5.456747,43.29197],[5.457021,43.291814],[5.457246,43.291756],[5.457434,43.291763],[5.457444,43.291701],[5.457262,43.291701],[5.457026,43.291752],[5.456892,43.291806],[5.456725,43.291904],[5.456479,43.292045],[5.456232,43.292119],[5.456055,43.29213],[5.455878,43.292123],[5.455754,43.292064],[5.455303,43.291845],[5.455014,43.291697],[5.454858,43.291619],[5.454633,43.29158],[5.454263,43.291541],[5.453941,43.291514],[5.453892,43.291494],[5.453479,43.291377],[5.453034,43.291236],[5.452835,43.291244],[5.452615,43.291287],[5.45246,43.291303],[5.452218,43.291295],[5.452025,43.291271],[5.451848,43.291221],[5.451655,43.291147],[5.451472,43.291096],[5.451097,43.291014],[5.450963,43.290979],[5.450791,43.290869],[5.450684,43.290717],[5.450544,43.290432],[5.45049,43.290291],[5.450319,43.290151],[5.450131,43.290073],[5.449981,43.290061],[5.449809,43.290065],[5.449643,43.2901],[5.449471,43.290163],[5.449315,43.290252],[5.449138,43.290389],[5.44894,43.290494],[5.44902,43.290514]]]}},{""type"":""Feature"",""properties"":[],""geometry"":{""type"":""LineString"",""coordinates"":[[5.448989,43.290495],[5.449324,43.290283],[5.449675,43.290133],[5.450027,43.290114],[5.450302,43.290195],[5.450482,43.290401],[5.450585,43.290614],[5.450714,43.29082],[5.450885,43.290964],[5.45134,43.291107],[5.451795,43.291232],[5.452284,43.291332],[5.452867,43.291282],[5.453202,43.291307],[5.453699,43.291495],[5.454171,43.291557],[5.454592,43.291607],[5.455055,43.291732],[5.455433,43.291982],[5.455896,43.292188],[5.456316,43.292151],[5.456763,43.291913],[5.457097,43.291776],[5.457466,43.291745]]}}]}",800.35165046528,4654.0218245344,2,2,2022/11/28
168,Dromel 1 - Promenade,,2023/01/03,publié,http://www.zero-dechet-sauvage.org/spots/promenade-dromel-epage-huca--,Provence-Alpes-Côte d'Azur,Marseille,13009,EPAGE HuCA,251,43.272827010452,5.4059580013068,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[5.407619,43.274358],[5.407436,43.274143],[5.407254,43.273913],[5.406851,43.273507],[5.406368,43.273026],[5.405912,43.272655],[5.405483,43.272241],[5.405102,43.271874],[5.404866,43.271683],[5.404624,43.271519],[5.404244,43.271355],[5.40427,43.271296],[5.404592,43.271468],[5.404871,43.271632],[5.405279,43.271956],[5.405639,43.272292],[5.405902,43.272558],[5.406277,43.272897],[5.406524,43.273081],[5.406862,43.273425],[5.407168,43.273764],[5.407388,43.273999],[5.407522,43.274171],[5.407672,43.274327],[5.407619,43.274358]]]}}]}",0,2265.1741702657,3,3,2023/01/03
167,Borély amont,Association,2023/01/03,publié,http://www.zero-dechet-sauvage.org/spots/borely-amont--,Provence-Alpes-Côte d'Azur,Marseille,13008,,,43.263069500104,5.3852940000146,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[5.383075,43.262741],[5.383531,43.262792],[5.383901,43.262827],[5.384223,43.262784],[5.38454,43.26271],[5.384819,43.262667],[5.385098,43.262714],[5.385404,43.262835],[5.385736,43.26296],[5.385903,43.263015],[5.386203,43.26305],[5.386783,43.263222],[5.387046,43.263331],[5.387357,43.263499],[5.387459,43.263538],[5.387513,43.263468],[5.387132,43.263296],[5.387019,43.263234],[5.386477,43.263073],[5.386166,43.262987],[5.385775,43.262917],[5.385458,43.262796],[5.385195,43.262675],[5.384889,43.262609],[5.384589,43.262601],[5.384272,43.262679],[5.383934,43.262749],[5.383365,43.262687],[5.383102,43.262663],[5.383075,43.262741]]]}},{""type"":""Feature"",""properties"":[],""geometry"":{""type"":""LineString"",""coordinates"":[[5.383088,43.262705],[5.383431,43.262752],[5.383844,43.262799],[5.384053,43.262771],[5.384343,43.262713],[5.38459,43.262658],[5.38482,43.262639],[5.385051,43.262681],[5.385346,43.262787],[5.385619,43.262892],[5.385893,43.262986],[5.386349,43.263072],[5.386687,43.26317],[5.386966,43.263264],[5.387459,43.263506]]}}]}",379.83045311869,2986.2033714682,0,0,
166,Bourdonnière / la Fève,,2023/01/03,publié,http://www.zero-dechet-sauvage.org/spots/bourdonniere-la-feve--,Provence-Alpes-Côte d'Azur,Allauch,13190,EPAGE HuCA,251,43.360551000831,5.4926305001036,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[5.496244,43.363995],[5.496121,43.363847],[5.495895,43.363562],[5.495654,43.363382],[5.49531,43.363246],[5.49516,43.363059],[5.495042,43.362833],[5.494983,43.3627],[5.494843,43.362692],[5.494586,43.362755],[5.494436,43.36268],[5.494216,43.362517],[5.494162,43.362368],[5.494082,43.362017],[5.494012,43.36183],[5.493926,43.361604],[5.493904,43.361343],[5.493969,43.361117],[5.494082,43.36082],[5.494184,43.360512],[5.494173,43.360231],[5.494108,43.359919],[5.494108,43.359841],[5.494162,43.359732],[5.494173,43.359572],[5.494001,43.359315],[5.493722,43.35912],[5.493497,43.358893],[5.493389,43.358819],[5.492885,43.358562],[5.491919,43.358121],[5.49127,43.357817],[5.490696,43.357575],[5.490395,43.35747],[5.489365,43.357244],[5.488947,43.357166],[5.488973,43.357107],[5.489966,43.357318],[5.490347,43.357419],[5.490524,43.357454],[5.491125,43.357696],[5.491619,43.35791],[5.492037,43.358102],[5.492686,43.358414],[5.49311,43.358609],[5.493443,43.358788],[5.493674,43.358979],[5.493883,43.359159],[5.494098,43.359365],[5.494243,43.359564],[5.494243,43.359689],[5.494189,43.359806],[5.494184,43.3599],[5.494237,43.360208],[5.494253,43.360407],[5.494253,43.360489],[5.49419,43.360746],[5.494071,43.361011],[5.49398,43.361358],[5.493964,43.361522],[5.494018,43.361733],[5.494109,43.361971],[5.494184,43.362177],[5.494206,43.362361],[5.494265,43.36247],[5.49441,43.362602],[5.49456,43.362677],[5.494678,43.362677],[5.494855,43.362641],[5.494989,43.362649],[5.495053,43.3627],[5.495096,43.362766],[5.495225,43.363055],[5.495434,43.363242],[5.495649,43.363328],[5.495858,43.363453],[5.496052,43.363624],[5.49618,43.363815],[5.496314,43.363983],[5.496244,43.363995]]]}}]}",0,6168.6627455015,2,2,2022/10/24
165,Chemin du Jarret,,2023/01/03,publié,http://www.zero-dechet-sauvage.org/spots/chemin-du-jarret--,Provence-Alpes-Côte d'Azur,Allauch,13190,EPAGE HuCA,251,43.352652506266,5.4815685007907,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[5.478435,43.351584],[5.478907,43.351677],[5.47969,43.351763],[5.48042,43.351818],[5.4813,43.352036],[5.48204,43.35227],[5.48306,43.35266],[5.483661,43.352902],[5.484219,43.3533],[5.484487,43.353651],[5.484573,43.353815],[5.484702,43.353792],[5.484498,43.353519],[5.484165,43.353191],[5.483929,43.352996],[5.483521,43.352715],[5.482845,43.352473],[5.482008,43.352145],[5.481321,43.351935],[5.480742,43.351724],[5.48028,43.351638],[5.479422,43.351654],[5.478864,43.351576],[5.47851,43.35149],[5.478435,43.351584]]]}}]}",0,6474.8524532073,3,3,2023/02/07
164,Dromel 2 - Passerelle Collège Louise Michel,Association,2023/01/03,publié,http://www.zero-dechet-sauvage.org/spots/passerelle-college-louise-michel--,Provence-Alpes-Côte d'Azur,Marseille,13009,Secours Populaire Français (13),646,43.274786053166,5.4084635066423,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[5.409287,43.275253],[5.408997,43.275155],[5.408412,43.274889],[5.408058,43.27471],[5.407677,43.274409],[5.407613,43.274354],[5.407682,43.274319],[5.408042,43.274632],[5.408251,43.274749],[5.408756,43.274991],[5.409024,43.275128],[5.409314,43.275217],[5.409287,43.275253]]]}}]}",0,892.75489225451,1,1,2023/11/22
163,Dromel 3 - Impasse Gasquet,,2023/01/03,publié,http://www.zero-dechet-sauvage.org/spots/impasse-gasquet--,Provence-Alpes-Côte d'Azur,Marseille,13010,,,43.276056912764,5.4104654890864,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[5.409288,43.275276],[5.409932,43.275444],[5.41013,43.275538],[5.410404,43.275659],[5.410779,43.275838],[5.411123,43.276092],[5.411461,43.276338],[5.411493,43.276573],[5.411504,43.276713],[5.411557,43.276893],[5.411643,43.276877],[5.411547,43.276686],[5.411547,43.276502],[5.411541,43.276323],[5.411252,43.2761],[5.41094,43.275897],[5.410586,43.275686],[5.410216,43.275545],[5.410028,43.275428],[5.40961,43.275315],[5.409352,43.275221],[5.409288,43.275276]]]}}]}",0,1423.7418439635,0,0,
162,Pont de la Bourgade,,2023/01/03,publié,http://www.zero-dechet-sauvage.org/spots/pont-de-la-bourgade--,Provence-Alpes-Côte d'Azur,La Penne-sur-Huveaune,13821,EPAGE HuCA,251,43.281692538686,5.5189070049568,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[5.51511,43.281872],[5.515593,43.281884],[5.516168,43.281896],[5.516532,43.281853],[5.516903,43.281849],[5.517112,43.281821],[5.517659,43.281509],[5.517997,43.28145],[5.518319,43.281427],[5.518539,43.281513],[5.518958,43.2817],[5.519666,43.281751],[5.520229,43.281849],[5.520621,43.281958],[5.520857,43.282013],[5.521152,43.281997],[5.521362,43.281954],[5.521592,43.281849],[5.521839,43.281743],[5.521989,43.281728],[5.522161,43.281732],[5.522472,43.281798],[5.522596,43.281833],[5.52273,43.281825],[5.522708,43.281779],[5.522617,43.281779],[5.522397,43.281728],[5.522097,43.281685],[5.521807,43.281689],[5.521453,43.281853],[5.52126,43.281931],[5.520846,43.281966],[5.520498,43.281853],[5.519757,43.281708],[5.519655,43.281704],[5.518979,43.281669],[5.518679,43.281525],[5.518416,43.281423],[5.518335,43.281372],[5.517954,43.2814],[5.5176,43.281458],[5.517241,43.281681],[5.516983,43.281798],[5.516511,43.281806],[5.516162,43.281845],[5.515604,43.281837],[5.515084,43.281821],[5.51511,43.281872]]]}}]}",0,3623.8825004265,2,2,2023/02/01
161,Pont André Gautier,,2023/01/03,publié,http://www.zero-dechet-sauvage.org/spots/pont-andre-gautier--,Provence-Alpes-Côte d'Azur,Marseille,13011,EPAGE HuCA,251,43.288537959938,5.4700689949095,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[5.468494,43.288155],[5.468688,43.288253],[5.469208,43.288284],[5.469793,43.288401],[5.469959,43.288456],[5.470399,43.288796],[5.470619,43.288929],[5.470888,43.28894],[5.471226,43.288827],[5.47143,43.288772],[5.471558,43.288698],[5.471644,43.288608],[5.471574,43.288581],[5.471526,43.288651],[5.471188,43.288788],[5.470931,43.288893],[5.470673,43.288878],[5.47055,43.288792],[5.470104,43.288495],[5.469997,43.288409],[5.469594,43.2883],[5.469353,43.28823],[5.469053,43.288241],[5.468773,43.288206],[5.46857,43.288136],[5.468494,43.288155]]]}}]}",0,1773.1901699486,3,3,2023/01/23
160,Parc du Bocage,,2023/01/03,publié,http://www.zero-dechet-sauvage.org/spots/parc-du-bocage--,Provence-Alpes-Côte d'Azur,Plan-de-Cuques,13380,EPAGE HuCA,251,43.341575512505,5.46121900158,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[5.46365,43.342916],[5.463757,43.34258],[5.463816,43.342303],[5.463768,43.342147],[5.463478,43.341905],[5.46307,43.341675],[5.462743,43.341535],[5.462544,43.341379],[5.462367,43.341199],[5.461863,43.340899],[5.461723,43.34077],[5.461364,43.340544],[5.460661,43.340294],[5.460398,43.340278],[5.460296,43.340384],[5.460226,43.340532],[5.460039,43.340637],[5.459754,43.340614],[5.459518,43.340801],[5.459234,43.340871],[5.458939,43.340891],[5.458542,43.340871],[5.458536,43.340817],[5.45889,43.340828],[5.459202,43.340813],[5.459443,43.340754],[5.459717,43.340571],[5.459776,43.340559],[5.459969,43.340571],[5.460162,43.340505],[5.460237,43.34036],[5.460291,43.340232],[5.46042,43.34022],[5.46072,43.340255],[5.461144,43.340395],[5.461466,43.34052],[5.461799,43.340766],[5.46196,43.340867],[5.462367,43.341144],[5.462598,43.341332],[5.462732,43.341464],[5.463081,43.341636],[5.463516,43.341843],[5.463805,43.342085],[5.463902,43.342299],[5.463902,43.342463],[5.463741,43.342931],[5.46365,43.342916]]]}}]}",0,4053.6894713785,3,3,2023/02/06
159,Auriol centre,Collectivité et Gestionnaire,2023/01/03,publié,http://www.zero-dechet-sauvage.org/spots/auriol-centre--,Provence-Alpes-Côte d'Azur,Auriol,13390,EPAGE HuCA,251,43.369059008934,5.6342695011671,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[5.640853,43.369673],[5.640477,43.369759],[5.639903,43.369692],[5.639801,43.369583],[5.639812,43.3694],[5.639683,43.369314],[5.639292,43.369295],[5.638476,43.369135],[5.63736,43.369248],[5.636684,43.369217],[5.636362,43.369295],[5.635756,43.369544],[5.634285,43.369638],[5.633765,43.369677],[5.633384,43.369657],[5.633014,43.369571],[5.632912,43.369486],[5.632665,43.369185],[5.632305,43.368846],[5.632005,43.368667],[5.630985,43.368483],[5.630519,43.368425],[5.629166,43.368534],[5.627696,43.368651],[5.627648,43.368616],[5.629156,43.368487],[5.630486,43.368359],[5.630953,43.368437],[5.631941,43.368597],[5.632075,43.368636],[5.632332,43.368803],[5.632665,43.369057],[5.632799,43.369256],[5.632982,43.369466],[5.633223,43.369552],[5.63347,43.369607],[5.633765,43.369626],[5.634312,43.369579],[5.635697,43.369478],[5.63589,43.369451],[5.63633,43.369256],[5.636577,43.36915],[5.636834,43.36917],[5.637237,43.369193],[5.637719,43.369119],[5.638471,43.369076],[5.638948,43.36915],[5.639297,43.369232],[5.639726,43.369252],[5.639855,43.369337],[5.639877,43.369462],[5.639866,43.36956],[5.639957,43.369646],[5.640209,43.3697],[5.640456,43.369696],[5.640799,43.369607],[5.640891,43.36963],[5.640853,43.369673]]]}},{""type"":""Feature"",""properties"":[],""geometry"":{""type"":""LineString"",""coordinates"":[[5.62766,43.368647],[5.629131,43.368515],[5.630011,43.368444],[5.630515,43.368398],[5.632023,43.368655],[5.632634,43.369107],[5.632988,43.369513],[5.633471,43.369638],[5.63382,43.369657],[5.635677,43.369517],[5.635999,43.369431],[5.636589,43.369197],[5.637318,43.36922],[5.637934,43.369146],[5.638449,43.369115],[5.639232,43.369244],[5.639725,43.369283],[5.63986,43.369482],[5.639897,43.369653],[5.640165,43.369704],[5.640509,43.369712],[5.640777,43.369646]]}}]}",1158.7598170034,7413.3293876785,2,2,2022/11/28
158,Roquevaire centre,,2023/01/03,publié,http://www.zero-dechet-sauvage.org/spots/roquevaire-centre--,Provence-Alpes-Côte d'Azur,Roquevaire,13360,,,43.35068852645,5.603747503414,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[5.602025,43.349177],[5.601896,43.349415],[5.601896,43.349633],[5.602106,43.349887],[5.60275,43.350207],[5.603179,43.350304],[5.603801,43.350281],[5.604102,43.350242],[5.604472,43.350187],[5.604703,43.35025],[5.604762,43.350355],[5.604799,43.35055],[5.604848,43.351131],[5.604874,43.351463],[5.604944,43.351646],[5.605304,43.351915],[5.605449,43.352075],[5.605529,43.352227],[5.605599,43.352208],[5.605427,43.351927],[5.60503,43.351634],[5.604966,43.351451],[5.604933,43.351272],[5.604874,43.350702],[5.604858,43.350367],[5.604767,43.350191],[5.604499,43.350137],[5.603871,43.350222],[5.6032,43.350234],[5.602782,43.350148],[5.602159,43.349836],[5.601961,43.349598],[5.601982,43.349442],[5.602133,43.349204],[5.602143,43.34915],[5.602025,43.349177]]]}}]}",0,3586.789182126,0,1,2023/09/22
157,Pont du Soleillet,,2023/01/03,publié,http://www.zero-dechet-sauvage.org/spots/pont-du-soleillet--,Provence-Alpes-Côte d'Azur,La Destrousse,13112,EPAGE HuCA,251,43.371187566956,5.6074590086468,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[5.607888,43.371747],[5.607861,43.371521],[5.607802,43.371385],[5.607727,43.371268],[5.607652,43.371182],[5.607309,43.370932],[5.607105,43.370788],[5.606944,43.370652],[5.607003,43.37062],[5.607191,43.37078],[5.6074,43.370909],[5.607582,43.371053],[5.607732,43.371166],[5.60784,43.371322],[5.607926,43.371545],[5.607974,43.371701],[5.607974,43.371755],[5.607888,43.371747]]]}}]}",0,896.98315644505,1,1,2022/09/05
156,Promenade Saint-Roch,,2022/12/22,publié,http://www.zero-dechet-sauvage.org/spots/promenade-saint-roch--,Provence-Alpes-Côte d'Azur,Roquevaire,13360,,,43.346996502472,5.6002465003196,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[5.600291,43.345284],[5.600447,43.34528],[5.600448,43.34535],[5.600045,43.345323],[5.599627,43.344952],[5.59945,43.344948],[5.598999,43.345081],[5.598575,43.34535],[5.598425,43.345615],[5.598452,43.345822],[5.598725,43.346364],[5.59923,43.346735],[5.599509,43.346922],[5.599659,43.347063],[5.600244,43.347219],[5.600453,43.347269],[5.600706,43.347422],[5.601167,43.347952],[5.60157,43.348303],[5.601977,43.348767],[5.602133,43.349091],[5.602042,43.349107],[5.601967,43.34888],[5.601763,43.348615],[5.601457,43.348291],[5.601129,43.348007],[5.600663,43.347449],[5.600405,43.347316],[5.599627,43.347125],[5.599455,43.34695],[5.598704,43.346423],[5.598371,43.345849],[5.59836,43.345608],[5.598452,43.345393],[5.598656,43.345202],[5.598919,43.345038],[5.599149,43.344952],[5.599477,43.344886],[5.599659,43.344894],[5.600094,43.345268],[5.600291,43.345284]]]}}]}",0,4491.2581722688,0,0,
155,La Penne-sur-Huveaune,,2022/12/22,publié,http://www.zero-dechet-sauvage.org/spots/la-penne-sur-huveaune--,Provence-Alpes-Côte d'Azur,Marseille,13011,EPAGE HuCA,251,43.282749009937,5.5093685012676,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[5.507158,43.28354],[5.507244,43.283368],[5.507737,43.282931],[5.508145,43.282657],[5.508398,43.282548],[5.509176,43.282505],[5.510201,43.28245],[5.510769,43.282396],[5.511054,43.282278],[5.511328,43.282134],[5.511531,43.282032],[5.511649,43.282013],[5.511633,43.281958],[5.511252,43.282107],[5.51078,43.282333],[5.509664,43.282419],[5.508494,43.282489],[5.508301,43.282532],[5.508065,43.282638],[5.507544,43.28302],[5.507244,43.283282],[5.507088,43.283512],[5.507158,43.28354]]]}}]}",0,2595.8270134889,2,2,2022/11/30
154,La Barasse,,2022/12/22,publié,http://www.zero-dechet-sauvage.org/spots/la-barasse--,Provence-Alpes-Côte d'Azur,Marseille,13011,EPAGE HuCA,251,43.286925523683,5.4850340029945,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[5.480666,43.287554],[5.480929,43.287566],[5.481471,43.287827],[5.481766,43.28798],[5.482228,43.288007],[5.482882,43.287906],[5.483199,43.287808],[5.484755,43.287046],[5.485195,43.286914],[5.485887,43.286945],[5.486676,43.286906],[5.487465,43.286914],[5.487986,43.286734],[5.48841,43.286461],[5.488791,43.286316],[5.489402,43.28591],[5.489365,43.285844],[5.488785,43.286238],[5.488335,43.286418],[5.488147,43.286547],[5.487707,43.286773],[5.487385,43.286855],[5.486392,43.286843],[5.485812,43.286886],[5.485222,43.286855],[5.485002,43.286882],[5.48453,43.287105],[5.483403,43.287621],[5.483161,43.287749],[5.482507,43.287902],[5.482228,43.287956],[5.481772,43.287921],[5.481289,43.287667],[5.480983,43.287523],[5.480666,43.287499],[5.480666,43.287554]]]}}]}",0,5427.7370149564,1,1,2022/11/21
153,Pont Léon Bancal,,2022/12/22,publié,http://www.zero-dechet-sauvage.org/spots/pont-leon-bancal--,Provence-Alpes-Côte d'Azur,Marseille,13011,EPAGE HuCA,251,43.28774157944,5.4809085100827,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[5.479701,43.287542],[5.480136,43.287581],[5.480533,43.287562],[5.480855,43.28755],[5.481145,43.28766],[5.481537,43.287878],[5.481773,43.287968],[5.482116,43.288003],[5.482116,43.287941],[5.4818,43.287921],[5.481547,43.2878],[5.481102,43.287574],[5.480952,43.287515],[5.48071,43.287492],[5.480383,43.287503],[5.480152,43.287523],[5.479707,43.28748],[5.479701,43.287542]]]}}]}",0,1392.426719785,3,3,2023/01/25
152,Pont Dravet,,2022/12/22,publié,http://www.zero-dechet-sauvage.org/spots/pont-dravet--,Provence-Alpes-Côte d'Azur,Marseille,13011,EPAGE HuCA,251,43.289908478126,5.4624709972444,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[5.461366,43.290842],[5.461581,43.290678],[5.462219,43.290338],[5.462606,43.290151],[5.463051,43.289987],[5.463212,43.289881],[5.463346,43.289647],[5.463647,43.288991],[5.46355,43.288975],[5.463201,43.289764],[5.463099,43.289874],[5.462724,43.290034],[5.462406,43.290147],[5.461821,43.290467],[5.461509,43.290623],[5.461295,43.290822],[5.461366,43.290842]]]}}]}",0,2219.3676924241,2,2,2022/11/15
151,Pont Heckel,,2022/12/22,publié,http://www.zero-dechet-sauvage.org/spots/pont-heckel--,Provence-Alpes-Côte d'Azur,Marseille,13011,EPAGE HuCA,251,43.288733397403,5.4417379870865,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[5.440627,43.2883],[5.440724,43.288355],[5.440976,43.288316],[5.441588,43.288417],[5.442157,43.288523],[5.442597,43.288983],[5.442742,43.289214],[5.442849,43.289167],[5.442592,43.288866],[5.442366,43.288597],[5.442157,43.288452],[5.441609,43.288359],[5.441127,43.288269],[5.440944,43.288253],[5.440719,43.288273],[5.440686,43.288253],[5.440627,43.2883]]]}}]}",0,1662.9357031014,2,2,2023/01/10
150,Parc du Vieux Moulin,,2022/12/22,publié,http://www.zero-dechet-sauvage.org/spots/parc-du-vieux-moulin--,Provence-Alpes-Côte d'Azur,Marseille,13011,EPAGE HuCA,251,43.284683996995,5.4310354996257,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[5.429152,43.283587],[5.42971,43.283591],[5.430301,43.283786],[5.430478,43.283813],[5.430714,43.28379],[5.431014,43.284075],[5.431175,43.284442],[5.431165,43.284579],[5.431106,43.284731],[5.431165,43.284887],[5.431368,43.285028],[5.431513,43.28525],[5.431524,43.285379],[5.431707,43.285652],[5.431846,43.285766],[5.432055,43.285852],[5.432715,43.285859],[5.432919,43.285863],[5.432919,43.285781],[5.43227,43.285766],[5.43198,43.285746],[5.431841,43.285684],[5.431728,43.285543],[5.43161,43.285348],[5.431599,43.285196],[5.431546,43.285117],[5.431368,43.28493],[5.431218,43.284836],[5.431213,43.284746],[5.431245,43.284629],[5.431266,43.284473],[5.43124,43.284309],[5.431111,43.284083],[5.430821,43.283758],[5.430644,43.283716],[5.43051,43.283727],[5.430392,43.283739],[5.430005,43.28361],[5.429753,43.283512],[5.429158,43.283505],[5.429152,43.283587]]]}}]}",0,3822.4059218313,3,3,2023/01/06
149,Pont Florian,,2022/12/22,publié,http://www.zero-dechet-sauvage.org/spots/pont-florian--,Provence-Alpes-Côte d'Azur,Marseille,13010,EPAGE HuCA,251,43.283777991631,5.4246234989476,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[5.427591,43.283489],[5.427242,43.283536],[5.426877,43.283665],[5.426432,43.283883],[5.426072,43.284145],[5.425836,43.284321],[5.425487,43.28445],[5.425203,43.284493],[5.424742,43.284434],[5.424296,43.284293],[5.424076,43.284196],[5.423711,43.284188],[5.423491,43.284149],[5.423169,43.283821],[5.422965,43.283602],[5.422643,43.283376],[5.422482,43.28327],[5.421736,43.282997],[5.421651,43.283052],[5.422407,43.283333],[5.422874,43.283637],[5.423153,43.283922],[5.423303,43.28411],[5.423464,43.284239],[5.423663,43.28427],[5.424071,43.28427],[5.424393,43.284426],[5.424811,43.284528],[5.425117,43.284559],[5.425423,43.284539],[5.425659,43.284473],[5.425933,43.284344],[5.426223,43.284102],[5.426507,43.283915],[5.426818,43.283755],[5.427146,43.283661],[5.427392,43.283575],[5.427596,43.283555],[5.427591,43.283489]]]}}]}",0,4631.6783365574,2,2,2022/09/15
148,"Fenouilloux, Avenue du 8 mai 45 à la Confluence",,2022/12/22,publié,http://www.zero-dechet-sauvage.org/spots/fenouilloux-avenue-du-8-mai-45-a-la-confluence--,Provence-Alpes-Côte d'Azur,Saint-Zacharie,83640,EPAGE HuCA,251,43.382986482189,5.7016989976609,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[5.699163,43.380712],[5.699464,43.381484],[5.699405,43.381842],[5.699437,43.382201],[5.699502,43.382345],[5.700178,43.382868],[5.700484,43.383055],[5.700881,43.383176],[5.701047,43.383605],[5.701594,43.383815],[5.702072,43.384068],[5.702528,43.384252],[5.703591,43.384852],[5.704304,43.385234],[5.70424,43.385261],[5.703467,43.384825],[5.702458,43.384259],[5.701981,43.384068],[5.701482,43.383807],[5.700993,43.383624],[5.700811,43.383199],[5.700403,43.383074],[5.700113,43.382868],[5.699453,43.382365],[5.699362,43.382162],[5.699346,43.381815],[5.699389,43.381441],[5.699094,43.380715],[5.699163,43.380712]]]}}]}",0,3177.1022951613,3,3,2023/01/30
